"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1143918642167345152","https://twitter.com/cryoEM_Papers/status/1143918642167345152","High-resolution cryo-EM structures of outbreak strain human norovirus shells reveal size variations [Biophysics and Computational Biology] https://t.co/fY3NJSd4OM","2019-06-26 16:27 +0000","2857.0","67.0","0.02345117255862793","3.0","0.0","6.0","7.0","51.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143918274649812992","https://twitter.com/cryoEM_Papers/status/1143918274649812992","Cryo-EM structure of Neurospora crassa respiratory complex IV https://t.co/irzxkPzkzL","2019-06-26 16:25 +0000","1942.0","96.0","0.04943357363542739","0.0","0.0","6.0","0.0","88.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143918252575215616","https://twitter.com/cryoEM_Papers/status/1143918252575215616","Namdinator – automatic molecular dynamics flexible fitting of structural models into cryo-EM and crystallography experimental maps https://t.co/TnFSvlqZYj","2019-06-26 16:25 +0000","2507.0","66.0","0.02632628639808536","4.0","0.0","6.0","1.0","51.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143555339184291840","https://twitter.com/cryoEM_Papers/status/1143555339184291840","Selection and characterization of ultrahigh potency designed ankyrin repeat protein inhibitors of C. difficile toxin B https://t.co/aZ0MgVhn3N","2019-06-25 16:23 +0000","2509.0","20.0","0.007971303308090873","0.0","0.0","2.0","3.0","15.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143554791303368705","https://twitter.com/cryoEM_Papers/status/1143554791303368705","Nucleosome-CHD4 chromatin remodeller structure explains human disease mutations https://t.co/dunOMuOOmG","2019-06-25 16:21 +0000","2069.0","35.0","0.016916384726921217","1.0","0.0","0.0","3.0","31.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143554769602039809","https://twitter.com/cryoEM_Papers/status/1143554769602039809","Plant mixed lineage kinase domain-like proteins limit biotrophic pathogen growth https://t.co/bk9UGAdLSU","2019-06-25 16:21 +0000","1919.0","8.0","0.004168837936425221","0.0","0.0","0.0","1.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143203486848262144","https://twitter.com/cryoEM_Papers/status/1143203486848262144","Cryo-EM structure of OSCA1.2 from Oryza sativa elucidates the mechanical basis of potential membrane hyperosmolality gating [Plant Biology] https://t.co/3arkEZyuZA","2019-06-24 17:05 +0000","1997.0","58.0","0.02904356534802203","0.0","0.0","2.0","3.0","53.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143203172904665088","https://twitter.com/cryoEM_Papers/status/1143203172904665088","Cryo-EM structures of four polymorphic TDP-43 amyloid cores https://t.co/zfr59Ujtk9","2019-06-24 17:04 +0000","1794.0","83.0","0.04626532887402453","0.0","0.0","3.0","3.0","74.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143203054923108354","https://twitter.com/cryoEM_Papers/status/1143203054923108354","CryoEM: a crystals to single particles round-trip https://t.co/dm5BLw7Zn6","2019-06-24 17:03 +0000","1921.0","58.0","0.03019260801665799","0.0","0.0","1.0","3.0","48.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143203033238536192","https://twitter.com/cryoEM_Papers/status/1143203033238536192","The big picture of chromatin biology by cryo-EM https://t.co/vG6BFPysSj","2019-06-24 17:03 +0000","1926.0","75.0","0.03894080996884735","0.0","0.0","4.0","0.0","71.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143203011491090435","https://twitter.com/cryoEM_Papers/status/1143203011491090435","In situ structure determination by subtomogram averaging https://t.co/SEhKGLWKRZ","2019-06-24 17:03 +0000","4854.0","191.0","0.03934899052327977","9.0","0.0","16.0","4.0","144.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143202834059366400","https://twitter.com/cryoEM_Papers/status/1143202834059366400","Architecture and modular assembly of the Sulfolobus S-layers revealed by electron cryo-tomography https://t.co/5u5PS3ad5c","2019-06-24 17:02 +0000","1829.0","42.0","0.022963367960634227","2.0","0.0","2.0","4.0","34.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143202794247114753","https://twitter.com/cryoEM_Papers/status/1143202794247114753","MicrographCleaner: a python package for cryo-EM micrograph segmentation using deep learning https://t.co/Of9J6ViSKT","2019-06-24 17:02 +0000","2587.0","432.0","0.16698879010436798","3.0","0.0","10.0","10.0","342.0","0.0","67.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143202765222506496","https://twitter.com/cryoEM_Papers/status/1143202765222506496","Cryo-EM structure of the complete and ligand-saturated insulin receptor ectodomain https://t.co/nFqjAIwhFO","2019-06-24 17:02 +0000","1538.0","32.0","0.02080624187256177","0.0","0.0","0.0","0.0","32.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1143202723602432000","https://twitter.com/cryoEM_Papers/status/1143202723602432000","Improving the resolution of CryoEM single particle analysis. (arXiv:1905.13408v2 [eess.IV] UPDATED) https://t.co/p1KA5fr3xk","2019-06-24 17:02 +0000","3421.0","386.0","0.11283250511546332","4.0","0.0","19.0","4.0","333.0","0.0","26.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178461831663616","https://twitter.com/cryoEM_Papers/status/1142178461831663616","Activation and regulation of H2B-Ubiquitin-dependent histone methyltransferases https://t.co/oLQEY3ZTNC","2019-06-21 21:12 +0000","2023.0","46.0","0.022738507167572912","0.0","0.0","1.0","0.0","40.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178398426394624","https://twitter.com/cryoEM_Papers/status/1142178398426394624","The Architecture of Traveling Actin Waves Revealed by Cryo-Electron Tomography https://t.co/OfWImvqJEZ","2019-06-21 21:12 +0000","2031.0","56.0","0.027572624322993598","0.0","0.0","4.0","4.0","48.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178260031197184","https://twitter.com/cryoEM_Papers/status/1142178260031197184","Tailoring cryo-electron microscopy grids by photo-micropatterning for in-cell structural studies https://t.co/bMf5Y7Qakl","2019-06-21 21:11 +0000","2080.0","47.0","0.022596153846153846","1.0","0.0","4.0","3.0","39.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178238329868288","https://twitter.com/cryoEM_Papers/status/1142178238329868288","Principles of self-organization and load adaptation by the actin cytoskeleton during clathrin-mediated endocytosis https://t.co/u3j0oNFJA7","2019-06-21 21:11 +0000","1673.0","21.0","0.012552301255230125","1.0","0.0","2.0","0.0","17.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178212933275648","https://twitter.com/cryoEM_Papers/status/1142178212933275648","Surpassing the physical Nyquist limit to produce super-resolution cryo-EM reconstructions https://t.co/rrO7YTGSxj","2019-06-21 21:11 +0000","2406.0","308.0","0.12801330008312553","3.0","0.0","2.0","4.0","267.0","0.0","32.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1142178145090428928","https://twitter.com/cryoEM_Papers/status/1142178145090428928","Kam method for Cryo-EM particle reconstruction. (arXiv:1906.08624v1 [q-bio.QM]) https://t.co/xyBBuxysd0","2019-06-21 21:11 +0000","2188.0","84.0","0.038391224862888484","2.0","0.0","4.0","2.0","74.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141381074431332352","https://twitter.com/cryoEM_Papers/status/1141381074431332352","Cryo-EM reveals the structural basis of long-range electron transport in a cytochrome-based bacterial nanowire https://t.co/NsHos4THey","2019-06-19 16:23 +0000","2432.0","142.0","0.05838815789473684","2.0","0.0","9.0","3.0","120.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141381052423741440","https://twitter.com/cryoEM_Papers/status/1141381052423741440","SPHIRE-crYOLO is a fast and accurate fully automated particle picker for cryo-EM https://t.co/KOZWDPckBx","2019-06-19 16:23 +0000","4700.0","383.0","0.08148936170212766","10.0","0.0","40.0","8.0","294.0","0.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141381029887787009","https://twitter.com/cryoEM_Papers/status/1141381029887787009","Integrated NMR and cryo-EM atomic-resolution structure determination of a half-megadalton enzyme complex https://t.co/kC19aTZbkN","2019-06-19 16:23 +0000","2757.0","194.0","0.07036634022488211","6.0","0.0","13.0","4.0","163.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141380777654927361","https://twitter.com/cryoEM_Papers/status/1141380777654927361","Using cryo-electron microscopy maps for X-ray structure determination https://t.co/jKGCl8QjfI","2019-06-19 16:22 +0000","2871.0","164.0","0.05712295367467781","2.0","1.0","11.0","5.0","131.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141380756058415104","https://twitter.com/cryoEM_Papers/status/1141380756058415104","Identification of ions in experimental electrostatic potential maps https://t.co/zlUNJulnhC","2019-06-19 16:22 +0000","1844.0","76.0","0.04121475054229935","0.0","0.0","6.0","6.0","62.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141380681445937152","https://twitter.com/cryoEM_Papers/status/1141380681445937152","Two-Step Activation Mechanism of the ClpB Disaggregase for Sequential Substrate Threading by the Main ATPase Motor https://t.co/RbcagCQfsd","2019-06-19 16:22 +0000","1694.0","40.0","0.023612750885478158","2.0","0.0","3.0","1.0","34.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141380643760197632","https://twitter.com/cryoEM_Papers/status/1141380643760197632","Rearrangements within the U6 snRNA Core during the Transition between the Two Catalytic Steps of Splicing https://t.co/DPJ6O0FLcN","2019-06-19 16:22 +0000","1358.0","32.0","0.023564064801178203","0.0","0.0","0.0","0.0","32.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141029816214282240","https://twitter.com/cryoEM_Papers/status/1141029816214282240","Cryo-EM structures of remodeler-nucleosome intermediates suggest allosteric control through the nucleosome https://t.co/CsErwtXshE","2019-06-18 17:08 +0000","2045.0","108.0","0.05281173594132029","0.0","0.0","6.0","6.0","95.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1141029636102447106","https://twitter.com/cryoEM_Papers/status/1141029636102447106","A microtubule RELION-based pipeline for cryo-EM image processing https://t.co/dJYIPj1tcE","2019-06-18 17:07 +0000","2671.0","147.0","0.055035567203294646","4.0","0.0","11.0","7.0","121.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140728605552439298","https://twitter.com/cryoEM_Papers/status/1140728605552439298","Conformational switches control early maturation of the eukaryotic small ribosomal subunit https://t.co/87qyH5rh9S","2019-06-17 21:11 +0000","2595.0","50.0","0.019267822736030827","1.0","0.0","3.0","4.0","41.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140651819829354496","https://twitter.com/cryoEM_Papers/status/1140651819829354496","Structural insight into RNA synthesis by influenza D polymerase https://t.co/IOvURWheNY","2019-06-17 16:06 +0000","2692.0","141.0","0.05237741456166419","2.0","0.0","8.0","2.0","111.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140035475039612929","https://twitter.com/cryoEM_Papers/status/1140035475039612929","In Situ Transmission Electron Microscopy for Energy Materials and Devices /doi/abs/10.1002/adma.201900608?af=R","2019-06-15 23:16 +0000","2408.0","5.0","0.0020764119601328905","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140035425060323330","https://twitter.com/cryoEM_Papers/status/1140035425060323330","Cryo-EM structure of the mammalian ATP synthase tetramer bound with inhibitory protein IF1 https://t.co/IzJkS5u1yW","2019-06-15 23:16 +0000","3416.0","149.0","0.043618266978922716","1.0","0.0","9.0","3.0","128.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140035282055512064","https://twitter.com/cryoEM_Papers/status/1140035282055512064","Analysis of complexes formed by small gold nanoparticles in low concentration in cell culture media https://t.co/8pNJ7jLgSb","2019-06-15 23:16 +0000","3208.0","11.0","0.003428927680798005","0.0","0.0","1.0","1.0","9.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140034683599589376","https://twitter.com/cryoEM_Papers/status/1140034683599589376","Elucidating Tau function and dysfunction in the era of cryo-EM [Neurobiology] https://t.co/NnsgET3mPQ","2019-06-15 23:13 +0000","1828.0","17.0","0.009299781181619256","0.0","0.0","0.0","1.0","14.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140034571980820480","https://twitter.com/cryoEM_Papers/status/1140034571980820480","Multiple conformations facilitate PilT function in the type IV pilus https://t.co/gZdDOtvG7o","2019-06-15 23:13 +0000","2022.0","30.0","0.01483679525222552","0.0","0.0","4.0","1.0","25.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1140034511670919168","https://twitter.com/cryoEM_Papers/status/1140034511670919168","Structural basis of p62/SQSTM1 helical filaments, their presence in p62 bodies and role in cargo recognition in the cell https://t.co/IYJNXED6PS","2019-06-15 23:13 +0000","1820.0","30.0","0.016483516483516484","0.0","0.0","1.0","2.0","25.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227710780145665","https://twitter.com/cryoEM_Papers/status/1139227710780145665","Structural mechanism for NEK7-licensed activation of NLRP3 inflammasome https://t.co/NxUhoOZB17","2019-06-13 17:47 +0000","1814.0","29.0","0.015986769570011026","0.0","0.0","0.0","1.0","26.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227688839733249","https://twitter.com/cryoEM_Papers/status/1139227688839733249","Structure and function of Vms1 and Arb1 in RQC and mitochondrial proteome homeostasis https://t.co/rQEPvO0CoF","2019-06-13 17:47 +0000","1931.0","49.0","0.025375453133091662","0.0","0.0","1.0","0.0","48.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227610162946048","https://twitter.com/cryoEM_Papers/status/1139227610162946048","The structure of the yeast Ctf3 complex https://t.co/1HDK9OtsZp","2019-06-13 17:46 +0000","2280.0","78.0","0.034210526315789476","1.0","0.0","3.0","1.0","71.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227508421742592","https://twitter.com/cryoEM_Papers/status/1139227508421742592","Extracellular albumin and endosomal ions prime enterovirus particles for uncoating that can be prevented by fatty acid saturation [Virus-Cell Interactions] https://t.co/dH9H8qfqqg","2019-06-13 17:46 +0000","1734.0","14.0","0.008073817762399077","0.0","0.0","1.0","0.0","11.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227439916179456","https://twitter.com/cryoEM_Papers/status/1139227439916179456","Frontiers in CryoEM Modeling https://t.co/LiH2jZ2MZP","2019-06-13 17:46 +0000","1904.0","106.0","0.05567226890756303","0.0","0.0","2.0","2.0","93.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1139227381757968385","https://twitter.com/cryoEM_Papers/status/1139227381757968385","A Refined Open State of the Glycine Receptor Obtained Via Molecular Dynamics Simulations https://t.co/9PptwFJzUs","2019-06-13 17:45 +0000","1519.0","8.0","0.005266622778143515","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138845156969406464","https://twitter.com/cryoEM_Papers/status/1138845156969406464","In Situ Transmission Electron Microscopy for Energy Materials and Devices https://t.co/pb7aUNLPeg","2019-06-12 16:26 +0000","1643.0","13.0","0.007912355447352405","0.0","0.0","0.0","2.0","9.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138845046378131456","https://twitter.com/cryoEM_Papers/status/1138845046378131456","Insights into IgM-mediated complement activation based on in situ structures of IgM-C1-C4b [Immunology and Inflammation] https://t.co/VQKN2ZY7Md","2019-06-12 16:26 +0000","2086.0","38.0","0.01821668264621285","2.0","0.0","3.0","4.0","26.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138845024139894784","https://twitter.com/cryoEM_Papers/status/1138845024139894784","Multifunctional graphene supports for electron cryomicroscopy [Biochemistry] https://t.co/Zl9WSJcXzm","2019-06-12 16:26 +0000","2382.0","83.0","0.03484466834592779","2.0","0.0","6.0","1.0","73.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138844585042427910","https://twitter.com/cryoEM_Papers/status/1138844585042427910","Cryo-EM of amyloid fibrils and cellular aggregates https://t.co/O9jLLOfItE","2019-06-12 16:24 +0000","1573.0","34.0","0.02161474888747616","0.0","0.0","1.0","2.0","31.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138844552511479811","https://twitter.com/cryoEM_Papers/status/1138844552511479811","Covers Gallery: Cover of Volume 431 Issue 10 https://t.co/5PeA6C51BE","2019-06-12 16:24 +0000","1401.0","13.0","0.009279086366880799","0.0","0.0","0.0","0.0","11.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138844513244307456","https://twitter.com/cryoEM_Papers/status/1138844513244307456","Structure of Vps4 with circular peptides and implications for translocation of two polypeptide chains by AAA+ ATPases https://t.co/tRRntnPFLB","2019-06-12 16:24 +0000","2248.0","67.0","0.029804270462633453","2.0","0.0","6.0","2.0","53.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138844327822614531","https://twitter.com/cryoEM_Papers/status/1138844327822614531","Cryo-EM structures capturing the entire transport cycle of the P4-ATPase flippase https://t.co/xLHVY8qgw9","2019-06-12 16:23 +0000","3306.0","123.0","0.03720508166969147","6.0","0.0","16.0","9.0","79.0","0.0","12.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138269814118465537","https://twitter.com/cryoEM_Papers/status/1138269814118465537","High-resolution cryo-EM structures of outbreak strain human norovirus shells reveal size variations [Biophysics and Computational Biology] https://t.co/MJKznPYZz6","2019-06-11 02:20 +0000","2098.0","55.0","0.026215443279313633","3.0","0.0","2.0","4.0","45.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138269123597651968","https://twitter.com/cryoEM_Papers/status/1138269123597651968","A Bacterial Surface Layer Protein Exploits Multi-step Crystallization for Rapid Self-assembly https://t.co/kl77fLPJUn","2019-06-11 02:18 +0000","1941.0","61.0","0.03142709943328181","1.0","0.0","1.0","2.0","56.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1138269095676088320","https://twitter.com/cryoEM_Papers/status/1138269095676088320","A simple pressure-assisted method for cryo-EM specimen preparation https://t.co/6irfp5mkrv","2019-06-11 02:17 +0000","2256.0","170.0","0.07535460992907801","3.0","0.0","8.0","10.0","142.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1137479941690253313","https://twitter.com/cryoEM_Papers/status/1137479941690253313","In situ imaging of the bacterial flagellar motor disassembly and assembly processes https://t.co/Ox4no4BbIt","2019-06-08 22:02 +0000","2573.0","124.0","0.04819277108433735","3.0","0.0","8.0","5.0","97.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1136801392255856641","https://twitter.com/cryoEM_Papers/status/1136801392255856641","Cryo-EM structure of oxysterol-bound human Smoothened coupled to a heterotrimeric Gi https://t.co/ac8jI0j6cU","2019-06-07 01:05 +0000","2090.0","83.0","0.03971291866028708","0.0","0.0","4.0","6.0","67.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
